"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 09/11/2018";
"Período Solicitado de 01/07/2018 até 31/07/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;24;0,000;1.063,727;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;1;0,000;1.061,454;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;2;0,000;1.055,794;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;3;0,000;1.050,202;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;4;0,000;1.035,017;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;5;0,000;959,312;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;6;6,952;358,181;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;7;10,725;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;8;5,297;573,513;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;9;0,000;1.018,627;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;10;0,000;977,835;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;11;0,000;1.007,015;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;12;0,000;1.015,496;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;13;0,000;978,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;14;0,000;978,213;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;15;0,000;977,934;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;16;0,000;978,566;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;17;0,000;974,160;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;18;0,000;955,803;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;19;0,000;915,767;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;20;0,000;886,994;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;21;0,000;876,198;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;22;0,000;852,844;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;23;0,000;844,197;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/07/2018;24;0,000;819,588;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;1;0,000;790,072;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;2;0,000;773,539;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;3;0,000;744,600;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;4;0,000;710,395;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;5;0,000;702,860;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;6;0,000;683,489;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;7;0,000;673,339;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;8;0,000;666,344;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;9;0,000;663,735;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;10;0,000;658,550;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;11;0,000;649,521;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;12;0,000;617,026;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;13;0,000;645,855;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;14;0,000;800,959;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;15;0,979;518,677;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;16;8,858;67,325;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;17;2,915;750,342;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;18;0,000;843,320;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;19;0,000;662,275;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;20;0,000;634,909;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;21;0,000;623,041;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;22;0,000;617,190;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;23;0,000;610,460;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";31/07/2018;24;0,000;596,923;"Completo";"COLETA DIÁRIA";
