"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 09/11/2018";
"Período Solicitado de 01/07/2018 até 31/08/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;1;0,000;1.206,926;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;2;0,000;1.212,166;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;3;0,000;1.210,931;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;4;0,000;1.206,922;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;5;0,000;1.211,526;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;6;0,000;1.212,948;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;7;0,000;1.208,675;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;8;0,000;1.211,278;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;9;0,000;1.214,375;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;10;0,000;1.210,606;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;11;0,000;1.208,782;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;12;0,000;1.217,303;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;13;0,000;1.213,558;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;14;0,000;1.210,458;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;15;0,000;1.213,918;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;16;0,000;1.213,436;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;17;0,000;1.207,771;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;18;0,000;1.211,404;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;19;0,000;1.210,045;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;20;0,000;1.204,922;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;21;0,000;1.212,920;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;22;0,000;1.208,886;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;23;0,000;1.204,403;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/07/2018;24;0,000;1.212,106;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;1;0,000;1.209,353;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;2;0,000;1.204,856;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;3;0,000;1.209,647;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;4;1,485;868,879;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;5;0,075;1.207,559;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;6;0,000;1.237,658;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;7;0,000;1.240,456;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;8;0,000;1.237,138;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;9;1,905;580,783;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;10;4,659;26,550;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;11;0,000;1.241,593;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;12;0,000;1.241,802;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;13;0,000;1.251,083;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;14;0,000;1.247,582;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;15;0,000;1.235,369;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;16;0,000;1.225,029;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;17;0,000;1.246,079;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;18;0,000;1.180,118;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;19;0,000;1.143,404;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;20;0,000;1.144,513;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;21;0,000;1.138,203;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;22;0,000;1.139,015;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;23;0,000;1.140,160;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/07/2018;24;0,000;1.135,802;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;1;0,000;1.137,873;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;2;0,000;1.137,536;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;3;0,000;1.130,126;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;4;0,000;1.129,160;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;5;0,000;1.135,902;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;6;0,000;1.132,129;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;7;1,365;843,147;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;8;4,449;164,776;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;9;0,000;1.172,707;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;10;0,000;1.155,097;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;11;0,000;1.147,769;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;12;0,000;1.141,199;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;13;0,000;1.135,852;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;14;0,000;1.144,627;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;15;0,000;1.138,884;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;16;0,000;1.132,795;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;17;0,000;1.137,303;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;18;0,000;1.134,479;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;19;0,000;1.128,026;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;20;0,000;1.130,472;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;21;0,000;1.130,327;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;22;0,000;1.124,416;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;23;0,000;1.121,237;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/07/2018;24;0,000;1.126,971;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;1;0,000;1.121,415;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;2;0,000;1.114,940;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;3;0,000;1.116,062;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;4;0,000;1.117,568;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;5;0,000;1.113,451;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;6;0,000;1.111,163;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;7;0,000;1.118,112;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;8;0,000;1.122,442;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;9;0,000;1.131,879;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;10;0,000;1.170,175;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;11;0,000;1.212,878;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;12;0,000;1.232,863;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;13;0,000;1.228,736;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;14;0,000;1.224,096;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;15;0,000;1.218,968;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;16;0,000;1.213,760;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;17;0,000;1.208,895;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;18;0,000;1.213,567;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;19;0,000;1.207,942;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;20;0,000;1.202,529;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;21;0,000;1.199,264;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;22;0,000;1.199,765;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;23;0,000;1.206,992;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/07/2018;24;0,000;1.203,759;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;1;0,000;1.200,803;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;2;0,000;1.199,866;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;3;0,000;1.208,371;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;4;0,000;1.205,295;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;5;0,000;1.201,951;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;6;0,000;1.201,607;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;7;0,000;1.207,674;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;8;0,000;1.204,258;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;9;0,000;1.200,327;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;10;0,000;1.204,651;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;11;0,000;1.208,597;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;12;0,000;1.204,890;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;13;0,000;1.201,512;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;14;0,000;1.208,251;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;15;0,000;1.206,563;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;16;0,000;1.203,143;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;17;5,651;482,542;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;18;0,000;1.210,368;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;19;0,000;1.215,810;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;20;0,000;1.212,060;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;21;0,000;1.208,020;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;22;0,000;1.214,509;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;23;0,000;1.214,773;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/07/2018;24;0,000;1.211,932;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;1;0,000;1.211,902;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;2;0,000;1.218,565;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;3;0,000;1.215,736;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;4;0,000;1.212,396;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;5;0,000;1.217,147;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;6;0,000;1.218,460;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;7;0,000;1.214,802;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;8;0,000;1.211,538;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;9;0,000;1.212,037;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;10;0,000;1.201,457;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;11;0,000;1.200,562;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;12;0,000;1.202,689;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;13;0,000;1.208,700;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;14;0,000;1.207,327;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;15;0,000;1.204,544;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;16;0,000;1.208,233;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;17;0,000;1.210,249;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;18;0,000;1.206,842;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;19;0,000;1.207,661;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;20;0,000;1.212,081;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;21;0,000;1.208,938;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;22;0,000;1.206,934;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;23;0,000;1.212,935;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/07/2018;24;0,000;1.209,390;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;1;0,000;1.206,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;2;0,000;1.213,253;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;3;0,000;1.210,873;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;4;0,000;1.207,004;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;5;0,000;1.209,034;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;6;0,000;1.210,838;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;7;0,000;1.207,048;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;8;0,000;1.204,151;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;9;0,000;1.210,387;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;10;0,819;1.111,395;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;11;2,744;887,267;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;12;0,000;1.210,968;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;13;0,000;1.210,201;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;14;0,000;1.211,751;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;15;0,000;1.212,671;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;16;0,000;1.212,933;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;17;0,000;1.213,541;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;18;0,000;1.213,205;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;19;0,000;1.212,057;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;20;0,000;1.211,251;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;21;0,000;1.211,295;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;22;0,000;1.211,114;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;23;0,000;1.210,342;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/07/2018;24;0,000;1.210,234;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;1;0,000;1.209,489;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;2;0,000;1.208,869;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;3;0,000;1.207,974;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;4;0,000;1.207,746;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;5;0,000;1.206,845;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;6;0,000;1.206,143;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;7;0,000;1.205,510;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;8;0,000;1.204,573;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;9;0,000;1.203,894;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;10;0,000;1.203,022;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;11;0,000;1.203,024;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;12;0,000;1.207,159;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;13;0,000;1.206,484;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;14;0,000;1.205,790;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;15;0,000;1.205,892;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;16;0,000;1.205,726;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;17;0,000;1.205,308;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;18;0,000;1.204,298;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;19;0,000;1.202,637;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;20;0,000;1.202,068;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;21;0,000;1.200,736;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;22;0,000;1.198,863;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;23;0,000;1.195,207;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/07/2018;24;0,000;1.187,770;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;1;0,000;1.169,079;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;2;0,000;1.143,855;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;3;0,000;1.114,773;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;4;0,000;1.061,449;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;5;0,000;1.009,689;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;6;0,000;988,823;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;7;0,000;962,589;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;8;2,754;719,559;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;9;0,000;1.082,345;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;10;0,000;1.011,539;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;11;0,000;930,837;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;12;0,000;844,963;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;13;0,000;780,202;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;14;0,000;743,485;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;15;0,000;723,968;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;16;0,000;712,657;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;17;0,000;700,578;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;18;0,000;691,354;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;19;2,164;516,980;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;20;2,323;672,221;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;21;0,000;880,575;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;22;0,000;880,399;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;23;0,000;880,068;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/07/2018;24;0,000;880,011;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;1;0,000;880,325;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;2;0,000;880,038;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;3;0,000;880,211;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;4;0,000;880,170;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;5;0,000;880,383;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/07/2018;6;0,000;880,254;"Completo";"INSPEÇÃO LÓGICA";
