"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 30/10/2018";
"Período Solicitado de 01/09/2018 até 30/10/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;3;0,000;1.072,150;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;4;8,691;29,006;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;5;8,505;53,585;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;6;0,000;1.075,723;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;7;3,265;674,569;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;8;8,655;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;9;6,209;327,126;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;10;0,000;1.076,022;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;11;5,861;375,817;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;12;9,225;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;13;4,187;600,432;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;14;0,000;1.070,499;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;15;8,955;86,092;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;16;9,626;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;17;2,663;783,116;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;18;0,531;961,979;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;19;9,640;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;20;9,214;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;21;0,381;1.021,709;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;22;3,491;673,121;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;23;9,148;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;24;8,028;126,753;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;1;0,000;1.076,458;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;2;5,274;440,378;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;3;8,759;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;4;6,944;239,055;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;5;0,000;1.076,241;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;6;6,588;287,094;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;7;8,758;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;8;6,378;284,971;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;9;0,000;1.076,072;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;10;7,254;193,500;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;11;8,817;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;12;6,249;323,230;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;13;0,000;1.076,209;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;14;7,654;165,944;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;15;8,950;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;16;6,714;289,589;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;17;0,000;1.076,257;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;18;7,020;222,570;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;19;8,791;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;20;6,560;286,953;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;21;0,000;1.075,193;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;22;7,529;198,468;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;23;9,166;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";30/09/2018;24;4,605;538,255;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;1;0,000;1.076,754;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;2;2,717;739,965;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;3;8,828;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;4;1,802;863,491;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;5;0,000;1.072,445;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;6;7,301;189,822;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;7;8,769;33,628;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;8;0,000;1.075,096;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;9;3,044;707,307;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;10;10,077;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;11;7,195;323,438;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;12;0,000;1.065,400;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;13;6,912;296,747;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;14;9,574;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;15;11,048;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;16;7,712;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;17;4,209;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;18;3,441;587,125;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;19;0,000;1.077,066;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;20;0,000;783,383;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;21;43,266;8,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;22;8,976;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;23;8,999;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/10/2018;24;4,079;601,931;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;1;0,000;1.072,993;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;2;4,362;545,594;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;3;6,216;307,394;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;4;0,000;1.077,356;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;5;0,000;1.077,397;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;6;1,943;811,882;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;7;8,794;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;8;0,894;972,270;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;9;0,000;1.074,702;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;10;6,323;321,927;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;11;8,030;113,320;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;12;0,000;1.076,654;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;13;0,313;991,980;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;14;9,579;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;15;6,091;376,926;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;16;0,000;1.075,712;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;17;4,768;527,522;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;18;10,275;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;19;2,320;829,064;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;20;0,000;1.069,567;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;21;8,638;36,016;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;22;6,569;294,776;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;23;0,000;1.077,232;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/10/2018;24;0,000;1.077,556;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;1;0,000;1.077,321;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;2;0,000;1.077,049;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;3;0,000;1.077,708;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;4;0,000;1.079,180;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;5;0,000;1.077,250;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;6;0,000;1.077,272;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;7;4,266;363,916;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;8;3,424;885,196;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;9;0,000;2.157,060;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;10;0,000;2.231,434;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;11;0,000;1.944,447;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;12;0,000;1.806,189;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;13;0,000;1.461,196;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;14;0,000;1.913,700;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;15;0,000;1.485,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;16;0,000;1.547,956;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;17;0,000;1.524,286;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;18;0,000;1.181,747;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;19;0,000;1.457,690;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;20;0,000;1.457,908;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;21;0,000;1.458,119;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;22;0,000;1.457,525;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;23;0,000;1.457,493;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/10/2018;24;0,000;1.457,406;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;1;0,000;1.457,983;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;2;0,000;1.457,974;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;3;0,000;1.457,792;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;4;0,000;1.457,352;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;5;0,000;1.457,529;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;6;0,000;1.457,424;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;7;0,000;1.456,657;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;8;0,000;1.444,028;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;9;0,000;1.208,421;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;10;0,000;1.435,026;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;11;0,000;1.456,851;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;12;0,000;1.249,407;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;13;0,000;1.460,707;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;14;0,000;1.444,495;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;15;0,000;1.448,251;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;16;0,000;1.352,443;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;17;0,000;1.273,628;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;18;0,000;1.172,539;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;19;0,000;1.213,496;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;20;0,000;1.212,375;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;21;0,000;1.211,007;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;22;0,000;1.209,626;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;23;0,000;1.208,620;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/10/2018;24;0,000;1.208,515;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;1;0,000;1.208,435;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;2;0,000;1.207,719;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;3;0,000;1.207,050;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;4;0,000;1.206,645;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;5;0,000;1.206,272;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;6;0,000;1.205,760;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;7;0,000;1.205,144;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;8;0,000;1.205,399;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;9;0,000;1.204,789;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;10;0,000;1.203,989;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;11;0,000;1.203,004;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;12;0,000;1.200,229;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;13;0,000;1.198,634;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;14;0,000;1.197,098;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;15;0,000;1.195,243;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;16;0,000;1.194,170;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;17;0,000;1.193,254;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;18;0,000;968,960;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;19;0,000;1.042,948;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;20;0,000;1.037,557;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;21;0,000;1.034,373;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;22;0,000;1.031,730;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;23;0,000;1.027,822;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/10/2018;24;0,000;1.024,714;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;1;0,000;1.022,056;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;2;0,000;1.019,176;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;3;0,000;1.016,314;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;4;0,000;1.014,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;5;0,000;1.012,366;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;6;0,000;1.008,845;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;7;0,000;1.007,011;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;8;0,000;1.004,941;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;9;0,000;1.003,280;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;10;0,000;1.001,746;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;11;0,000;998,459;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;12;0,000;994,333;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;13;0,000;990,082;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;14;0,000;985,698;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;15;0,000;983,084;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;16;0,000;975,716;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;17;0,000;959,476;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;18;0,000;944,570;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;19;0,000;936,122;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;20;0,000;928,106;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;21;0,000;911,965;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;22;0,000;894,645;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;23;0,000;881,352;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/10/2018;24;0,000;828,505;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;1;0,000;782,520;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;2;0,000;823,703;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;3;0,000;812,297;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;4;0,000;758,783;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;5;0,000;695,522;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;6;0,000;639,286;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;7;0,000;603,431;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;8;5,676;248,693;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;9;1,618;878,981;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;10;0,000;1.058,129;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;11;0,000;1.058,198;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;12;0,000;1.056,146;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;13;0,000;859,077;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;14;0,000;854,714;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;15;0,000;839,506;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;16;0,000;838,029;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;17;0,000;823,228;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;18;0,000;818,490;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;19;0,000;815,478;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;20;0,000;807,187;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;21;0,000;798,290;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;22;0,000;789,668;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;23;0,000;781,911;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/10/2018;24;0,000;776,223;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;1;0,000;750,752;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;2;0,000;397,916;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;3;9,419;72,896;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;4;0,000;1.058,035;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;5;0,000;1.057,839;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;6;0,000;954,381;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;7;0,000;784,461;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;8;0,000;769,036;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;9;0,000;768,810;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;10;0,000;768,897;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;11;0,000;768,996;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;12;0,000;768,467;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/10/2018;13;0,000;768,409;"Completo";"COLETA DIÁRIA";
